fds,Ticker,Name,Price-to-Earnings,Price-to-Book,Book-to-Market,Dividends,Div_per_share,Common shares,Ave_shares_diluted,MCAP,Total-_Equity,Book_value_per_share,Sectore
1,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,56.74,6.22,0.16,0.00,0.00,113872075.00,113711500.00,14937.98,1944.44,17.18,Application Software
1,TNDM,TANDEM DIABETES CARE INC,-8.57,10.22,0.06,0.00,0.00,57369283.00,36076100.00,1793.93,115.43,3.20,Medical Devices
1,TRGP,Targa Resources Corp.,36.23,1.31,0.74,-895.80,4.06,229283445.00,221650000.00,13197.43,7508.20,27.56,Oil & Gas - Midstream
1,TGT,TARGET CORP,10.98,3.22,0.32,-1338.00,2.51,521833603.00,538700000.00,45060.56,11080.00,20.75,Retail - Defensive
1,TAYD,TAYLOR DEVICES INC,45.34,1.16,0.86,0.00,0.00,3467560.00,3494704.00,39.45,34.43,9.94,Industrial Products
1,AMTD,TD AMERITRADE HOLDING CORP,19.90,3.67,0.28,-477.00,0.84,562369568.00,569000000.00,30102.51,7999.00,14.11,Brokers & Exchanges
1,TEL,TE Connectivity Ltd.,9.83,2.33,0.44,-588.00,1.68,343034000.00,353000000.00,29267.05,10831.00,30.95,Computer Hardware
1,TDRP,"Teardroppers, Inc.",,,,0.00,0.00,45905000.00,44652546.00,,-0.67,-0.02,
1,TECD,TECH DATA CORP,14.38,1.14,0.88,0.00,0.00,37317756.00,37798000.00,2738.57,2837.79,75.53,Computer Hardware
1,FTI,TechnipFMC plc,57.99,0.81,1.26,-239.80,0.52,452633699.00,465125000.00,13698.62,12864.00,27.74,Oil & Gas - Services
1,TPCS,TECHPRECISION CORP,-39.19,3.13,0.32,0.00,0.00,28824593.00,28977340.00,21.33,8.92,0.31,
1,TTGT,TechTarget Inc,28.64,2.99,0.33,0.00,0.00,28001671.00,28271871.00,549.67,130.86,4.75,Online Media
1,TGNA,Tegna,4.98,2.26,0.44,-60.28,0.28,215302010.00,216571750.00,2534.24,1205.58,5.58,Entertainment
1,TRC,TEJON RANCH CO,102.43,1.06,0.93,0.00,0.00,25967829.00,25536243.00,548.85,434.49,15.92,Real Estate Services
1,TLRA,"Telaria, Inc.",-12.30,1.90,0.55,0.00,0.00,49571743.00,51998586.00,127.82,75.81,1.46,Application Software
1,TFX,Teleflex Inc,176.44,4.75,0.21,-61.86,1.36,45982120.00,46747750.00,11550.30,2507.07,55.14,Medical Devices
1,TPX,"TEMPUR SEALY INTERNATIONAL, INC.",19.13,,,,,54499053.00,54950000.00,2772.56,,,Manufacturing - Apparel & Furniture
1,TEN,TENNECO INC,7.52,2.09,1.03,-52.00,1.01,23793669.00,51467667.00,2048.59,803.00,14.38,Autos
1,TDC,Teradata Corp.,-73.40,7.73,0.13,0.00,0.00,118200000.00,121125000.00,4460.20,560.00,4.66,Computer Hardware
1,GLBL,"TERRAFORM GLOBAL, INC.",-8.28,0.55,1.23,0.00,0.00,173443582.00,117269431.00,881.09,1087.85,5.62,Utilities - Independent Power Producers
1,TERP,"TerraForm Power, Inc.",,0.66,1.19,,,209141720.00,164463250.00,2326.86,2856.99,12.96,Utilities - Independent Power Producers
1,TSRO,"TESARO, Inc.",-3.58,-17.94,,0.00,0.00,,54708250.00,2301.28,-130.79,-2.39,Biotechnology
1,TESO,TESCO CORP,-2.93,0.63,1.59,0.00,0.00,46756282.00,46683500.00,173.00,274.48,5.88,Oil & Gas - Services
1,TSLA,Tesla,-32.61,11.01,0.09,0.00,0.00,171732775.00,169613500.00,42743.82,5302.31,26.58,Autos
1,TESS,TESSCO TECHNOLOGIES INC,19.59,0.92,1.08,-6.73,0.80,8453098.00,8572261.00,130.19,108.04,12.86,Communication Equipment
1,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,-2.02,1.18,0.84,-174.00,0.17,1018711443.00,,21891.88,19134.00,13.67,Drug Manufacturers
1,TCBI,TEXAS CAPITAL BANCSHARES INC/TX,,1.31,0.76,-9.75,0.20,50181585.00,50238155.00,4093.96,2426.44,45.71,Banks
1,TXN,TEXAS INSTRUMENTS INC,19.75,8.80,0.12,-2430.00,2.48,960543238.00,999250000.00,101102.67,10516.00,10.75,Semiconductors
1,TXT,Textron Inc.,16.73,,,,,242961492.00,259055500.00,17649.59,,,Aerospace & Defense
1,TFSL,TFS Financial CORP,,,,-37.63,0.14,280206257.00,277298425.00,4155.12,1758.40,,Banks
1,TGTX,"TG THERAPEUTICS, INC.",,5.21,,0.00,0.00,,72487690.00,,71.74,0.99,Biotechnology
1,SAM,"THE BOSTON BEER COMPANY, INC.",36.37,8.49,0.12,0.00,0.00,11751750.00,11785500.00,3498.50,434.55,37.17,Beverages - Alcoholic
1,SEEK,"THEDIRECTORY.COM, INC.",0.00,0.00,0.00,,,8471034676.00,4390773406.00,0.00,0.01,0.00,
1,TGLO,THEGLOBE COM INC,-98.02,-120.72,-0.01,0.00,0.00,441480473.00,441481564.00,30.90,-0.29,0.00,Online Media
1,MVEN,"theMaven, Inc.",-0.89,2.06,0.31,0.00,0.00,33459013.00,21208661.00,19.82,4.63,0.21,Online Media
1,TXMD,"TherapeuticsMD, Inc.",-9.40,8.03,0.11,0.00,0.00,237881189.00,218595046.00,1290.84,134.22,0.61,Drug Manufacturers
1,TMO,THERMO FISHER SCIENTIFIC INC.,36.48,3.49,0.29,-258.00,0.64,402576382.00,405750000.00,96420.80,26890.00,66.86,Medical Diagnostics & Research
1,TST,"THESTREET, INC.",1.91,1.56,0.62,-20.96,0.44,49612180.00,48988058.00,106.74,62.02,1.30,Brokers & Exchanges
1,THO,THOR INDUSTRIES INC,9.00,1.47,0.68,-77.99,1.48,52806981.00,52873670.00,4309.43,1928.35,36.59,Autos
1,TDW,TIDEWATER INC,,,1.57,,,27263262.00,,833.94,943.91,,Oil & Gas - Services
1,TIF,TIFFANY & CO,23.95,3.52,0.29,-258.90,2.09,121897160.00,124250000.00,15142.53,3022.40,24.34,Retail - Apparel & Specialty
1,Time,Time Inc.,-699.50,1.32,0.75,-46.00,0.47,99610000.00,98135000.00,1842.79,1380.00,14.03,Publishing
1,TWX,TIME WARNER INC.,14.07,2.58,0.39,-1266.00,1.63,782319431.00,791375000.00,77269.69,29842.00,38.29,Entertainment
1,TWI,TITAN INTERNATIONAL INC,,0.95,1.05,,,59916973.00,59822500.00,,408.54,4.95,Farm & Construction Machinery
1,TIVO,TIVO INC,,,0.30,0.00,,100236552.00,90815324.00,1247.95,372.74,,Application Software
1,TJX,TJX COMPANIES INC /DE/,16.26,9.57,0.09,-879.41,0.81,1233145248.00,1107680750.00,69278.71,5256.87,4.82,Retail - Apparel & Specialty
1,TOCA,Tocagen Inc,-4.35,3.82,0.26,0.00,0.00,19951158.00,19965558.00,,47.67,2.39,Biotechnology
1,TOL,TOLL BROTHERS INC,8.22,1.14,0.92,-58.09,0.38,147364000.00,157941250.00,4921.96,4537.38,29.25,Homebuilding & Construction
1,TR,TOOTSIE ROLL INDUSTRIES INC,29.37,3.02,0.33,-22.86,0.36,64361275.00,,1849.74,746.74,11.68,Consumer Packaged Goods
1,CK00015847,TOPS HOLDING II CORP,,,,,,126559.00,,,-141.20,,
1,TMK,Torchmark Corp.,,1.69,0.60,-70.78,0.62,111540403.00,116329750.00,9927.15,5538.91,48.68,Insurance - Life
1,TTC,TORO CO,23.35,9.58,0.11,-82.64,0.77,105530994.00,109607250.00,6152.46,650.24,6.09,Industrial Products
1,STTK,"Total Sports Media, Inc.",,,,,,9004564.00,-669515.00,,,,
1,TSS,Total System Services,22.06,5.70,0.18,-94.76,0.52,182441467.00,184122500.00,17475.87,2640.18,14.50,Credit Services
1,TCNT,TOUCAN INTERACTIVE CORP,-968.51,-335.66,0.00,0.00,0.00,7100000.00,7100000.00,5.54,-0.03,0.00,
1,TOWR,"Tower International, Inc.",10.73,1.92,0.52,-9.87,0.48,20606736.00,20969144.00,581.14,317.91,15.45,Autos
1,TSQ,"Townsquare Media, Inc.",-2.64,0.32,3.14,-4.12,0.22,18496501.00,20493000.00,142.61,359.49,19.25,Entertainment
1,,TOYS R US INC,,,,0.00,,49353943.00,49941397.00,,-1999.00,,Entertainment
1,TPIC,"TPI COMPOSITES, INC",40.97,3.82,0.26,0.00,0.00,34510890.00,36154000.00,899.20,228.55,6.69,Industrial Products
1,TSCO,Tractor Supply Company,21.70,7.33,0.14,-143.02,1.16,122068054.00,124198750.00,10676.18,1495.30,12.11,Retail - Apparel & Specialty
1,TTD,"Trade Desk, Inc.",85.46,16.61,0.06,0.00,0.00,42916687.00,45214500.00,5725.09,337.01,8.04,Application Software
1,TWMC,TRANS WORLD ENTERTAINMENT CORP,,,4.30,0.00,,36225824.00,36240250.00,32.97,141.70,,Retail - Apparel & Specialty
1,TRNS,TRANSCAT INC,20.15,2.64,0.38,0.00,0.00,7203497.00,7424500.00,156.91,54.87,7.66,Computer Hardware
1,TDG,TransDigm Group,,-10.88,-0.10,-56.15,1.01,52748435.00,55597000.00,18964.22,-1808.47,-32.53,Aerospace & Defense
1,RIG,Transocean Ltd.,-2.29,0.36,2.66,0.00,0.00,461906035.00,438500000.00,6452.30,11961.00,27.28,Oil & Gas - Drilling
1,TRU,TransUnion,27.01,5.77,0.17,-27.70,0.15,185300000.00,190800000.00,13344.58,1964.10,10.15,Business Services
1,TA,TRAVELCENTERS OF AMERICA LLC,-1.20,0.36,2.69,,,39768115.00,38033500.00,194.48,456.01,11.95,Retail - Apparel & Specialty
1,TRV,"TRAVELERS COMPANIES, INC.",13.73,1.50,0.68,-807.00,2.99,264882804.00,272175000.00,35582.60,22460.00,83.30,Insurance - Property & Casualty
1,TVPT,Travelport Worldwide LTD,15.68,-13.85,,-39.03,0.31,,127533941.00,2016.79,-132.05,-1.18,Travel & Leisure
1,TZOO,TRAVELZOO,30.38,7.64,0.13,0.00,0.00,12110821.00,12623000.00,151.16,15.00,1.20,Online Media
1,THS,"TreeHouse Foods, Inc.",-8.21,1.34,0.75,0.00,0.00,55997265.00,56325000.00,2615.39,2189.70,38.69,Consumer Packaged Goods
1,TRCO,TRIBUNE MEDIA CO,,1.14,0.88,-87.61,1.00,87623247.00,89008000.00,3320.92,3458.56,39.46,Entertainment
1,TRMB,TRIMBLE INC.,55.38,3.30,0.30,0.00,0.00,251146789.00,253725000.00,10322.92,2648.60,10.60,Computer Hardware
1,TMED,TRIMEDYNE INC,-219.15,50.29,0.02,,,18395960.00,18395960.00,130.61,2.60,0.14,
1,TNET,TRINET GROUP INC,14.10,8.37,0.12,0.00,0.00,70444420.00,72384934.00,,350.00,5.01,Business Services
1,TRN,TRINITY INDUSTRIES INC,6.09,0.88,1.06,-77.70,0.41,203355073.00,193899000.00,5796.94,4639.40,22.63,Transportation & Logistics
1,TSE,Trinseo S.A.,4.98,2.48,0.41,-64.80,1.50,42320717.00,44152500.00,3446.74,826.20,19.16,Chemicals
1,TRT,TRIO-TECH INTERNATIONAL,13.83,0.70,1.43,-0.19,0.05,3553055.00,3771000.00,16.38,23.50,6.19,Semiconductors
1,TRIP,"TripAdvisor, Inc.",404.34,5.89,0.19,0.00,0.00,124813195.00,139297750.00,661.25,1442.00,10.42,Travel & Leisure
1,CIK0001498,"TripBorn, Inc.",,,,0.00,0.00,95711874.00,95044647.00,,-0.04,0.00,
1,TGI,TRIUMPH GROUP INC,-1.55,-3.50,-0.28,-7.95,0.16,49835409.00,49544750.00,1095.87,-238.05,-4.80,Aerospace & Defense
1,TRNC,"tronc, Inc.",2.28,1.36,0.72,0.15,0.00,35601362.00,35023750.00,575.53,412.96,10.74,Publishing
1,TROX,Tronox Ltd,-672.26,1.53,0.66,-23.00,0.19,121390056.00,121509250.00,1450.61,878.00,5.75,Chemicals
1,TROV,"Trovagene, Inc.",-0.37,0.46,0.84,0.00,0.00,22990942.00,9014997.00,,13.98,1.55,Medical Diagnostics & Research
1,TBI,"TrueBlue, Inc.",14.79,1.70,,0.00,0.00,,40486500.00,1003.50,585.16,14.54,Employment Services
1,TRUE,"TrueCar, Inc.",-32.42,2.87,0.34,0.00,0.00,104004690.00,101194000.00,1334.41,343.84,3.40,Online Media
1,TRLI,"Truli Media Group, Inc.",-0.11,6.77,0.13,0.00,0.00,138954197.00,121048306.00,10.52,0.72,-0.01,
1,TRUP,TRUPANION INC.,-549.29,6.40,0.14,0.00,0.00,33419934.00,29344682.00,1002.96,127.86,4.14,Insurance - Specialty
1,TSRI,TSR INC,35.87,1.66,0.60,0.00,0.00,1962062.00,1962062.00,13.44,8.28,4.21,Application Software
1,TSSI,"TSS, Inc.",10.69,14.92,0.07,0.00,0.00,16304107.00,19051500.00,12.70,0.92,0.06,Credit Services
1,TTMI,TTM TECHNOLOGIES INC,6.31,0.94,1.05,0.00,0.00,103677289.00,134693750.00,1519.87,1137.56,11.06,Computer Hardware
1,TCX,TUCOWS INC /PA/,25.45,8.15,0.12,0.00,0.00,10615925.00,10801651.00,582.92,75.43,7.12,Online Media
1,TUES,TUESDAY MORNING CORP/DE,-5.79,0.60,1.60,0.00,0.00,46725912.00,44383250.00,144.43,172.92,3.90,Retail - Defensive
1,TUP,TUPPERWARE BRANDS CORP,-9.81,-7.86,-0.13,-139.70,2.77,48580895.00,50400000.00,1648.00,-234.60,-4.65,Packaging & Containers
1,TPB,"Turning Point Brands, Inc.",24.04,7.46,2.75,0.00,0.00,938857.00,19636797.00,36.78,76.99,3.99,Tobacco Products
1,TWLO,TWILIO INC,,21.04,0.05,0.00,0.00,95775599.00,,7338.33,434.35,4.54,Application Software
1,TWIN,TWIN DISC INC,19.95,1.00,0.88,0.00,0.00,13087512.00,11530000.00,265.50,178.46,15.59,Industrial Products
1,TLCC,"TWINLAB CONSOLIDATED HOLDINGS, INC.",-6.27,-5.14,-0.19,0.00,0.00,254441733.00,253947084.00,190.83,-43.94,-0.17,
1,TWTR,"TWITTER, INC.",24.54,3.96,0.25,0.00,0.00,761250269.00,764177250.00,21560.72,6452.57,8.61,Online Media
1,TYL,TYLER TECHNOLOGIES INC,40.44,5.04,0.20,0.00,0.00,38823257.00,40136000.00,8628.42,1422.13,37.11,Application Software
1,TYME,"TYME TECHNOLOGIES, INC.",-15.16,17.96,0.05,0.00,0.00,103006351.00,96641699.00,,20.77,0.22,Biotechnology
1,TSN,TYSON FOODS INC,7.10,1.68,0.60,-431.00,1.18,365930280.00,369000000.00,23156.07,12811.00,35.08,Consumer Packaged Goods
1,PRTS,"U.S. Auto Parts Network, Inc.",,1.04,0.97,-0.16,0.00,34986782.00,36249000.00,52.46,42.56,1.22,Retail - Apparel & Specialty
1,USB,U.S. Bancorp,13.45,1.77,0.57,-2260.00,1.37,1616092910.00,1649500000.00,87838.75,51007.00,26.98,Banks
1,SLCA,"U.S. SILICA HOLDINGS, INC.",9.45,0.76,1.33,-20.16,0.26,77511268.00,79474000.00,1504.61,1369.48,17.31,Metals & Mining
1,UBNT,"Ubiquiti Networks, Inc.",39.61,30.31,0.04,-18.51,0.24,70835239.00,76384750.00,6799.31,270.64,3.58,Communication Equipment
1,UDR,"UDR, Inc.",58.05,3.01,0.33,-342.47,1.28,268390557.00,268942750.00,10615.71,3600.27,9.52,REITs
1,ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",22.93,8.14,0.12,0.00,0.00,59312145.00,60648250.00,16346.61,1835.74,30.43,Retail - Apparel & Specialty
1,ULTI,ULTIMATE SOFTWARE GROUP INC,112.28,13.25,,,,,31195000.00,9086.04,587.66,19.26,Application Software
1,UPL,ULTRA PETROLEUM CORP,1.50,-0.19,-5.19,0.00,0.00,197054917.00,197596500.00,222.67,-1094.11,-5.55,Oil & Gas - E&P
1,ULBI,ULTRALIFE CORP,,0.66,0.74,0.00,,15956677.00,7959593.00,,85.50,10.98,Industrial Products
1,UMBF,UMB FINANCIAL CORP,11.31,1.46,0.68,-57.23,1.16,49876231.00,49926140.00,3628.51,2203.46,44.59,Banks
1,ALRX,UMeWorld Ltd,,,,0.00,,89036000.00,23298386.00,,19.86,,
1,UA,"Under Armour, Inc.",-64.26,4.29,0.25,0.00,0.00,410489413.00,1655044250.00,7310.82,2005.92,4.52,Manufacturing - Apparel & Furniture
1,UNAM,UNICO AMERICAN CORP,-5.83,0.57,1.76,0.00,0.00,5307103.00,5307128.00,36.99,55.89,10.53,Insurance - Property & Casualty
1,UFI,UNIFI INC,17.92,1.13,0.88,0.00,0.00,18382797.00,18670000.00,483.77,390.11,21.29,Homebuilding & Construction
1,UNP,UNION PACIFIC CORP,9.71,5.50,0.19,-2238.00,2.93,736790118.00,767850000.00,121107.01,20645.00,27.01,Transportation & Logistics
1,UIS,UNISYS CORP,7.71,-0.65,-1.54,0.00,0.00,51024602.00,,1011.08,-1203.80,-24.33,Application Software
1,UAL,"United Continental Holdings, Inc.",10.63,2.51,0.41,0.00,0.00,272464412.00,281375000.00,22811.50,9469.00,33.78,Airlines
1,UG,UNITED GUARDIAN INC,16.84,6.26,0.16,-6.87,1.50,4594319.00,4594319.00,73.51,12.87,2.80,Consumer Packaged Goods
1,UIHC,UNITED INSURANCE HOLDINGS CORP.,,1.47,0.67,,,42984578.00,42854309.00,,548.88,12.39,Insurance - Property & Casualty
1,UNFI,UNITED NATURAL FOODS INC,4.25,0.30,,0.00,0.00,,50743500.00,1492.04,1830.32,36.30,Retail - Defensive
1,UPS,UNITED PARCEL SERVICE INC,17.54,30.52,0.03,-2946.00,3.40,860344719.00,870250000.00,102191.75,3126.00,3.57,Transportation & Logistics
1,URI,UNITED RENTALS INC /DE,6.30,3.14,0.33,0.00,0.00,81102622.00,84626000.00,13175.18,3334.00,39.85,Consulting & Outsourcing
1,X,UNITED STATES STEEL CORP,,,0.80,-36.00,,177268638.00,178882000.00,5210.37,3942.00,,Steel
1,UTX,UNITED TECHNOLOGIES CORP /DE/,20.74,3.01,0.33,-2136.00,,800984201.00,800225000.00,111685.02,34375.00,40.62,Aerospace & Defense
1,UTHR,UNITED THERAPEUTICS Corp,8.88,1.79,0.56,0.00,0.00,43587178.00,44175000.00,5450.17,2692.80,62.01,Biotechnology
1,UNH,UNITEDHEALTH GROUP INC,20.09,4.64,0.22,-3181.00,3.30,962034200.00,985750000.00,258696.15,54365.00,51.84,Health Care Plans
1,UTL,UNITIL CORP,,2.10,0.47,,,14872955.00,14652000.00,741.26,345.00,23.54,Utilities - Regulated
1,UHS,"Universal Health Services, Inc.",15.40,2.38,0.42,-37.52,0.40,94406611.00,94300750.00,11829.15,5445.52,57.15,Health Care Providers
1,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC.",9.78,2.95,0.34,-29.61,0.85,34938872.00,35686250.00,1653.94,531.02,15.26,Insurance - Property & Casualty
1,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC.",8.75,2.89,0.35,-9.94,0.35,28371327.00,28394500.00,1028.18,204.72,7.21,Transportation & Logistics
1,USAP,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,9.46,0.72,1.24,0.00,0.00,8724990.00,8048659.00,220.54,236.09,30.43,Steel
1,UNS,UNS Energy Corp,,,,,,41701718.00,42083500.00,,,,
1,UNM,Unum Group,15.14,0.96,1.05,-212.10,0.96,218748493.00,221898100.00,8621.36,8518.20,38.49,Insurance - Life
1,UMRX,Unum Therapeutics Inc.,,,0.45,,,29989472.00,,,67.53,,Biotechnology
1,UOLI,UONLIVE CORP,-10.14,-0.29,-3.46,,,1996355.00,1996355.00,1.00,-3.46,-1.73,Conglomerates
1,UPLD,"Upland Software, Inc.",-32.68,6.02,0.15,0.00,0.00,21589400.00,19816403.00,665.57,89.24,4.50,Application Software
1,UONE,"URBAN ONE, INC.",0.72,,,,,48535089.00,50194184.00,123.28,,,Entertainment
1,URBN,URBAN OUTFITTERS INC,17.46,2.54,0.39,0.00,0.00,107642283.00,106888790.00,4407.41,1460.61,13.83,Retail - Apparel & Specialty
1,USFD,US Foods Holding Corp.,12.41,2.22,0.45,0.00,0.00,217307127.00,219191902.00,6688.34,3146.73,14.48,Retail - Defensive
1,HTM,US GEOTHERMAL INC,,,1.22,0.00,,19494566.00,,106.25,129.29,,Utilities - Independent Power Producers
1,USAT,USA TECHNOLOGIES INC,-25.83,2.67,0.34,0.00,0.00,53670467.00,48300091.00,343.49,115.91,2.33,Application Software
1,USNA,USANA HEALTH SCIENCES INC,33.18,6.71,0.15,0.00,0.00,23976585.00,24591250.00,2753.41,435.59,18.04,Consumer Packaged Goods
1,USDP,USD Partners LP,,,,0.00,,10213545.00,,,,,Transportation & Logistics
1,USG,Usg Corp,71.20,3.25,0.31,0.00,0.00,139755820.00,143580893.00,6001.00,1863.00,13.17,Building Materials
1,USMD,"USMD Holdings, Inc.",,1.73,0.56,0.00,0.00,11393086.00,11097750.00,257.94,145.28,13.08,
1,UTMD,UTAH MEDICAL PRODUCTS INC,26.75,3.81,0.26,-4.00,1.07,3734200.00,3751500.00,345.45,88.83,23.83,Medical Instruments & Equipment
1,VFC,V F CORP,38.12,7.17,0.14,-718.25,1.82,396806395.00,395477000.00,36629.03,4179.56,10.60,Manufacturing - Apparel & Furniture
1,EGY,VAALCO ENERGY INC /DE/,1.06,0.88,1.13,0.00,0.00,59538878.00,59590750.00,152.18,99.30,1.68,Oil & Gas - E&P
1,MTN,VAIL RESORTS INC,30.78,5.97,0.17,-221.11,5.46,40349123.00,41691500.00,9899.50,1549.80,33.10,Travel & Leisure
1,VRX,"Valeant Pharmaceuticals International, Inc.",-2.49,2.54,0.40,0.00,0.00,349790995.00,351900000.00,8162.80,3237.00,8.98,Drug Manufacturers
1,VLO,VALERO ENERGY CORP/TX,7.50,1.48,0.68,-1337.00,3.11,424308242.00,432000000.00,50477.15,22960.00,50.92,Oil & Gas - Refining & Marketing
1,VR,Validus Holdings LTD,,0.97,1.03,-152.20,1.92,79329027.00,78432518.00,5393.58,5570.63,43.03,Insurance - Specialty
1,VMI,Valmont Industries Inc,39.37,2.58,0.39,-33.89,1.51,22088480.00,22630750.00,3058.72,1133.75,47.08,Industrial Products
1,VAL,VALSPAR CORP,26.58,7.66,0.13,-111.94,1.41,79644992.00,81359637.00,8999.09,1169.52,14.76,
1,VALU,VALUE LINE INC,14.01,5.22,0.19,-9.12,0.94,9689334.00,9694158.00,241.19,46.40,4.79,Publishing
1,VNTV,Vantiv Inc,-127.29,1.85,0.45,0.00,0.00,312200000.00,249874114.00,24218.96,10821.50,40.48,Business Services
1,VAPE,"Vape Holdings, Inc.",0.00,0.00,0.00,0.00,0.00,1000000000.00,685124688.00,0.00,-3.81,-0.01,
1,VAR,VARIAN MEDICAL SYSTEMS INC,76.80,7.25,0.14,0.00,0.00,91116439.00,92500000.00,9856.00,1588.70,17.32,Medical Devices
1,VDSI,VASCO DATA SECURITY INTERNATIONAL INC,-33.52,3.48,0.28,0.00,0.00,40256380.00,39886750.00,876.92,249.88,6.26,Application Software
1,AVIR,"Vaxart, Inc.",,0.73,2.73,0.00,0.00,7141189.00,14190781.00,5.86,15.99,1.13,Biotechnology
1,WOOF,Vca Antech Inc,34.66,4.40,0.23,0.00,0.00,81269757.00,82014000.00,7556.46,1716.04,19.80,Health Care Providers
1,VGR,VECTOR GROUP LTD,22.01,-4.00,-0.25,-222.63,1.60,140914642.00,139615953.00,1862.90,-472.45,-3.91,Tobacco Products
1,VEC,"Vectrus, Inc.",4.08,1.29,0.77,0.00,0.00,11261071.00,11359500.00,341.59,211.49,18.91,Business Services
1,VEEV,VEEVA SYSTEMS INC,69.54,11.61,0.09,0.00,0.00,144509387.00,155688000.00,13738.51,1138.30,7.92,Application Software
1,VTR,VENTAS INC,29.00,2.01,0.50,-845.25,2.37,356467761.00,359063000.00,18891.27,10656.31,29.35,REITs
1,VRA,"Vera Bradley, Inc.",14.41,1.03,0.98,0.00,0.00,34666924.00,34886750.00,492.87,289.88,8.35,Manufacturing - Apparel & Furniture
1,VSTM,"Verastem, Inc.",-3.74,2.76,0.28,0.00,0.00,73740167.00,57014750.00,492.33,107.61,1.89,Biotechnology
1,VER,"VEREIT, Inc.",-50.17,0.98,1.02,,,967505575.00,,6762.78,7423.87,7.50,REITs
1,VRNT,VERINT SYSTEMS INC,55.25,2.54,0.39,0.00,0.00,65271648.00,65770500.00,2996.04,1213.50,18.49,Application Software
1,VRSN,Verisign Inc.,34.31,-12.32,-0.07,0.00,0.00,120888417.00,123359750.00,18791.31,-1401.10,-12.99,Online Media
1,VRSK,Verisk Analytics,30.68,9.42,0.11,0.00,0.00,164620141.00,168544440.00,19676.07,2141.20,12.98,Business Services
1,VZ,VERIZON COMMUNICATIONS INC,7.48,4.33,0.23,-9688.00,2.35,4132015101.00,4120000000.00,227336.95,55762.00,13.16,Communication Services
1,VRS,Verso Corp,,,1.06,0.00,,34553364.00,,1159.96,838.00,,Forest Products
1,VSM,"Versum Materials, Inc.",18.73,17.42,0.06,-24.00,0.22,109033906.00,109800000.00,3704.27,212.40,1.64,Chemicals
1,VRTX,VERTEX PHARMACEUTICALS INC / MA,70.62,14.97,0.07,0.00,0.00,255558035.00,259803250.00,47230.24,2934.48,11.47,Biotechnology
1,VIAB,Viacom Inc.,7.01,1.56,0.64,-322.00,0.80,402863978.00,403000000.00,13133.37,7711.00,18.39,Entertainment
1,CIK1479320,Vibe Ventures Inc.,,,,0.00,0.00,6000000.00,,,,,
1,VIDA,VIDAROO Corp,,,-0.44,,,67455867.00,67217785.00,1.35,-0.59,,
1,VIDE,VIDEO DISPLAY CORP,-2.45,1.36,0.74,0.00,0.00,5878000.00,5983750.00,5.88,4.63,0.79,Computer Hardware
1,VLGEA,VILLAGE SUPER MARKET INC,13.23,1.22,0.80,-12.88,0.92,14375392.00,18327500.00,372.18,306.55,21.86,Retail - Defensive
1,VNCE,VINCE HOLDING CORP.,1.73,1.70,,0.00,0.00,,11697945.00,163.04,73.02,6.24,Manufacturing - Apparel & Furniture
1,VIRC,VIRCO MFG CORPORATION,-16.11,0.95,1.05,-0.70,0.04,15541956.00,15509500.00,70.56,63.28,4.08,Industrial Products
1,QEBR,"VIRTUAL MEDICAL INTERNATIONAL, INC.",,,0.02,,,25367541.00,,27.90,0.49,,
1,VRTU,VIRTUSA CORP,-75.83,2.52,0.39,-4.18,0.14,29911607.00,29229493.00,1572.72,491.12,12.16,Application Software
1,V,VISA INC.,28.95,8.77,0.13,-1918.00,0.85,2025000000.00,2781250000.00,317863.45,34013.00,12.72,Credit Services
1,VSTO,Vista Outdoor Inc.,-12.80,0.51,1.91,0.00,0.00,57578275.00,56459500.00,932.53,1179.20,20.86,Travel & Leisure
1,VISTRA,Vistra Energy Corp.,,,,,,504446340.00,,,8405.00,,
1,VSLR,"Vivint Solar, Inc.",2.95,1.12,0.87,0.00,0.00,119319921.00,117563000.00,,475.94,2.62,Semiconductors
1,VMW,"VMWARE, INC.",45.39,6.01,0.17,0.00,0.00,404000000.00,413451750.00,61722.91,10911.00,26.87,Application Software
1,VISI,"VOLT INFORMATION SCIENCES, INC.",9.52,1.46,0.68,0.00,0.00,21178515.00,21099500.00,79.42,53.98,2.57,Employment Services
1,VNO,Vornado Realty Trust,42.74,2.24,0.45,-532.11,2.80,190237957.00,191811250.00,13374.86,5962.09,18.34,REITs
1,VOXX,VOXX International Corp,,,,,,24199054.00,24644891.00,128.98,,,Autos
1,VOYA,"Voya Financial, Inc.",-3.06,0.80,1.36,,,155516167.00,172425000.00,8336.84,9200.00,50.28,Asset Management
1,VMC,Vulcan Materials,19.10,2.67,0.38,-144.26,1.09,132047816.00,134320250.00,14634.15,5145.79,38.83,Building Materials
1,WPC,W P Carey Inc,25.19,,,-438.35,4.06,,108303558.00,6748.07,,,REITs
1,GRA,W R GRACE & CO,-171.41,,,,,66989580.00,67525000.00,4969.83,,,Chemicals
